Category,Order Date,Sub-Category,Sales
Technology,5/28/2020,Phones,45.99
Technology,5/30/2020,Phones,128.85
Technology,5/30/2020,Phones,239.97
Technology,6/16/2020,Phones,133.98
Technology,7/6/2020,Phones,124.95
Technology,7/18/2020,Phones,135.99
Technology,8/9/2020,Phones,307.98
Technology,8/9/2020,Phones,979.95
Technology,8/11/2020,Phones,138
Technology,9/6/2020,Phones,337.98
Technology,9/17/2020,Phones,67.8
Technology,9/17/2020,Phones,209.97
Technology,9/19/2020,Phones,279.86
Technology,9/28/2020,Phones,307.98
Technology,10/9/2020,Phones,631.96
Technology,10/12/2020,Phones,71.76
Technology,10/16/2020,Phones,824.97
Technology,11/1/2020,Phones,42.95
Technology,11/1/2020,Phones,503.96
Technology,11/1/2020,Phones,4.95
Technology,11/8/2020,Phones,549.98
Technology,11/19/2020,Phones,861.76
Technology,12/4/2020,Phones,1799.75
Technology,12/4/2020,Phones,39.96
Technology,12/7/2020,Phones,773.94
Technology,2/21/2021,Phones,39.98
Technology,4/1/2021,Phones,35.12
Technology,4/19/2021,Phones,25.98
Technology,5/12/2021,Phones,631.96
Technology,5/31/2021,Phones,179.7
Technology,7/20/2021,Phones,89.95
Technology,8/18/2021,Phones,39.99
Technology,8/26/2021,Phones,33
Technology,8/29/2021,Phones,22
Technology,9/5/2021,Phones,43.6
Technology,9/14/2021,Phones,437.85
Technology,10/14/2021,Phones,1091.93
Technology,11/7/2021,Phones,263.96
Technology,11/7/2021,Phones,359.97
Technology,11/10/2021,Phones,881.93
Technology,11/13/2021,Phones,2279.96
Technology,11/14/2021,Phones,13.98
Technology,12/11/2021,Phones,1029.95
Technology,12/24/2021,Phones,197.97
Technology,1/27/2022,Phones,137.94
Technology,2/6/2022,Phones,227.46
Technology,3/13/2022,Phones,299.9
Technology,3/17/2022,Phones,119.7
Technology,3/24/2022,Phones,469.99
Technology,3/26/2022,Phones,119.96
Technology,3/31/2022,Phones,677.58
Technology,3/31/2022,Phones,84.95
Technology,4/4/2022,Phones,41.22
Technology,4/4/2022,Phones,119.02
Technology,5/14/2022,Phones,539.97
Technology,5/19/2022,Phones,307.98
Technology,6/26/2022,Phones,239.97
Technology,7/17/2022,Phones,269.98
Technology,7/22/2022,Phones,29.97
Technology,7/27/2022,Phones,543.92
Technology,8/18/2022,Phones,37.91
Technology,8/27/2022,Phones,347.97
Technology,9/2/2022,Phones,197.97
Technology,9/14/2022,Phones,1079.85
Technology,9/20/2022,Phones,104.85
Technology,9/20/2022,Phones,1299.66
Technology,10/2/2022,Phones,65.99
Technology,10/5/2022,Phones,160.93
Technology,10/5/2022,Phones,87.8
Technology,10/22/2022,Phones,52.99
Technology,10/22/2022,Phones,2399.6
Technology,10/23/2022,Phones,35.88
Technology,11/5/2022,Phones,99.98
Technology,11/10/2022,Phones,430.88
Technology,11/13/2022,Phones,43.6
Technology,11/13/2022,Phones,629.95
Technology,11/16/2022,Phones,119.94
Technology,11/18/2022,Phones,74.95
Technology,11/20/2022,Phones,1259.97
Technology,11/20/2022,Phones,569.99
Technology,11/26/2022,Phones,979.95
Technology,11/28/2022,Phones,1979.89
Technology,11/30/2022,Phones,546.06
Technology,12/3/2022,Phones,136.99
Technology,12/11/2022,Phones,116.98
Technology,12/28/2022,Phones,14.85
Technology,12/30/2022,Phones,90.93
Technology,11/2/2019,Phones,50.232
Technology,11/2/2019,Phones,539.964
Technology,11/18/2019,Phones,9.588
Technology,11/24/2019,Phones,1049.97
Technology,11/24/2019,Phones,1502.376
Technology,12/5/2019,Phones,36.738
Technology,12/5/2019,Phones,179.94
Technology,1/2/2020,Phones,62.982
Technology,1/12/2020,Phones,26.376
Technology,1/12/2020,Phones,107.118
Technology,1/12/2020,Phones,235.188
Technology,1/27/2020,Phones,155.37
Technology,1/27/2020,Phones,431.976
Technology,2/8/2020,Phones,107.982
Technology,2/14/2020,Phones,323.982
Technology,4/16/2020,Phones,118.782
Technology,4/30/2020,Phones,1022.97
Technology,8/24/2020,Phones,26.982
Technology,12/6/2020,Phones,485.94
Technology,12/15/2020,Phones,101.988
Technology,1/11/2021,Phones,15.588
Technology,1/22/2021,Phones,110.376
Technology,3/29/2021,Phones,158.376
Technology,8/14/2021,Phones,247.188
Technology,8/14/2021,Phones,259.896
Technology,10/9/2021,Phones,23.976
Technology,10/21/2021,Phones,235.152
Technology,11/10/2021,Phones,41.958
Technology,1/27/2022,Phones,107.982
Technology,2/2/2022,Phones,59.97
Technology,2/17/2022,Phones,57.594
Technology,3/16/2022,Phones,445.44
Technology,3/16/2022,Phones,44.376
Technology,4/20/2022,Phones,122.382
Technology,6/1/2022,Phones,158.376
Technology,6/2/2022,Phones,2.97
Technology,7/14/2022,Phones,1889.946
Technology,7/21/2022,Phones,210.564
Technology,9/10/2022,Phones,259.896
Technology,9/24/2022,Phones,1169.694
Technology,11/12/2022,Phones,370.782
Technology,11/14/2022,Phones,119.94
Technology,11/26/2022,Phones,220.752
Technology,12/2/2022,Phones,151.188
Technology,12/22/2022,Phones,629.958
Technology,12/27/2022,Phones,164.388
Technology,1/21/2020,Phones,209.5
Technology,1/21/2021,Phones,209.5
Technology,1/21/2022,Phones,209.5
Technology,9/7/2019,Phones,32.382
Technology,9/9/2019,Phones,135.516
Technology,11/18/2019,Phones,539.964
Technology,12/30/2019,Phones,251.964
Technology,3/5/2020,Phones,466.158
Technology,4/5/2020,Phones,14.85
Technology,4/5/2020,Phones,41.988
Technology,7/9/2020,Phones,269.982
Technology,8/16/2020,Phones,519.792
Technology,9/7/2020,Phones,791.964
Technology,9/26/2020,Phones,45.894
Technology,11/21/2020,Phones,110.97
Technology,11/27/2020,Phones,748.752
Technology,11/30/2020,Phones,94.92
Technology,3/6/2021,Phones,68.238
Technology,3/6/2021,Phones,431.94
Technology,3/8/2021,Phones,108.576
Technology,3/13/2021,Phones,539.91
Technology,3/31/2021,Phones,280.782
Technology,4/5/2021,Phones,118.782
Technology,4/25/2021,Phones,82.8
Technology,5/10/2021,Phones,743.988
Technology,5/23/2021,Phones,122.382
Technology,7/7/2021,Phones,59.994
Technology,7/16/2021,Phones,143.982
Technology,7/16/2021,Phones,494.376
Technology,8/30/2021,Phones,290.898
Technology,9/1/2021,Phones,23.988
Technology,9/3/2021,Phones,280.782
Technology,9/11/2021,Phones,728.946
Technology,11/5/2021,Phones,23.988
Technology,11/26/2021,Phones,494.982
Technology,11/28/2021,Phones,340.182
Technology,12/23/2021,Phones,1499.97
Technology,1/19/2022,Phones,429.6
Technology,3/10/2022,Phones,53.982
Technology,3/10/2022,Phones,35.91
Technology,3/11/2022,Phones,776.85
Technology,4/30/2022,Phones,677.58
Technology,6/26/2022,Phones,358.2
Technology,6/26/2022,Phones,545.916
Technology,7/7/2022,Phones,683.988
Technology,7/13/2022,Phones,39.594
Technology,7/31/2022,Phones,285.576
Technology,9/8/2022,Phones,258.528
Technology,9/9/2022,Phones,1931.958
Technology,10/19/2022,Phones,309.576
Technology,10/21/2022,Phones,329.988
Technology,10/22/2022,Phones,32.7
Technology,10/26/2022,Phones,118.65
Technology,10/26/2022,Phones,61.542
Technology,11/2/2022,Phones,859.2
Technology,11/7/2022,Phones,359.97
Technology,11/24/2022,Phones,89.988
Technology,12/1/2022,Phones,62.958
Technology,12/8/2022,Phones,83.988
Technology,9/24/2019,Phones,391.98
Technology,9/24/2019,Phones,437.85
Technology,9/24/2022,Phones,38.71
Technology,9/24/2022,Phones,40.29
Technology,2/27/2020,Phones,105.98
Technology,8/2/2020,Phones,128.85
Technology,12/2/2021,Phones,629.95
Technology,4/6/2021,Phones,1294.75
Technology,12/27/2019,Accessories,498
Technology,7/14/2021,Accessories,29
Technology,9/29/2021,Accessories,209.97
Technology,11/18/2021,Accessories,1319.96
Technology,4/16/2022,Accessories,25.98
Technology,11/13/2022,Accessories,239.92
Technology,2/20/2020,Accessories,29.99
Technology,6/6/2021,Accessories,26.85
Technology,6/6/2021,Accessories,179.94
Technology,6/6/2021,Accessories,323.37
Technology,12/25/2021,Accessories,399.98
Technology,5/1/2022,Accessories,48.9
Technology,9/22/2022,Accessories,34.95
Technology,9/23/2022,Accessories,199.95
Technology,12/14/2022,Accessories,44.75
Technology,12/14/2022,Accessories,159.8
Technology,11/2/2019,Accessories,799.92
Technology,12/19/2019,Accessories,247.8
Technology,3/22/2020,Accessories,447.944
Technology,5/16/2020,Accessories,255.968
Technology,6/9/2020,Accessories,72.6
Technology,6/15/2020,Accessories,11.672
Technology,9/17/2020,Accessories,87.168
Technology,9/18/2020,Accessories,717.12
Technology,11/13/2020,Accessories,111.96
Technology,11/27/2020,Accessories,83.976
Technology,12/21/2020,Accessories,50.88
Technology,1/5/2021,Accessories,191.472
Technology,5/26/2021,Accessories,47.92
Technology,6/14/2021,Accessories,18.464
Technology,9/26/2021,Accessories,431.976
Technology,4/7/2022,Accessories,617.976
Technology,4/30/2022,Accessories,2.376
Technology,6/3/2022,Accessories,110.4
Technology,6/3/2022,Accessories,205.992
Technology,7/31/2022,Accessories,41.424
Technology,9/24/2022,Accessories,17.88
Technology,11/9/2022,Accessories,191.976
Technology,12/3/2022,Accessories,47.992
Technology,9/8/2019,Accessories,32.97
Technology,9/8/2019,Accessories,83.88
Technology,12/2/2019,Accessories,5.95
Technology,6/23/2020,Accessories,75
Technology,8/23/2020,Accessories,251.91
Technology,9/4/2020,Accessories,619.95
Technology,9/19/2020,Accessories,66.36
Technology,12/10/2020,Accessories,101.94
Technology,1/17/2021,Accessories,316
Technology,9/19/2021,Accessories,249.95
Technology,11/14/2021,Accessories,499.98
Technology,11/28/2021,Accessories,101.7
Technology,12/12/2021,Accessories,249.95
Technology,4/2/2022,Accessories,360
Technology,5/19/2022,Accessories,67.8
Technology,8/26/2022,Accessories,71.98
Technology,11/17/2022,Accessories,79.99
Technology,7/24/2020,Accessories,279.86
Technology,8/24/2020,Accessories,79.96
Technology,8/17/2022,Accessories,98.16
Technology,9/16/2022,Accessories,18
Technology,11/2/2022,Accessories,2249.91
Technology,12/9/2022,Accessories,146.45
Technology,12/21/2022,Accessories,71
Technology,11/19/2019,Accessories,29
Technology,4/18/2020,Accessories,106.5
Technology,6/11/2020,Accessories,53.7
Technology,8/13/2021,Accessories,71.98
Technology,8/31/2022,Accessories,659.9
Technology,7/31/2020,Accessories,239.7
Technology,12/20/2021,Accessories,66.3
Technology,3/5/2022,Accessories,299.97
Technology,12/7/2022,Accessories,52
Technology,12/10/2022,Accessories,599.97
Technology,9/12/2019,Accessories,15.216
Technology,9/17/2019,Accessories,47.984
Technology,10/8/2019,Accessories,23.472
Technology,5/26/2020,Accessories,167.944
Technology,3/26/2021,Accessories,119.976
Technology,4/15/2021,Accessories,291.96
Technology,4/15/2021,Accessories,408.744
Technology,9/2/2021,Accessories,1012.68
Technology,9/8/2021,Accessories,35.168
Technology,10/14/2021,Accessories,22.704
Technology,12/8/2021,Accessories,16.56
Technology,12/8/2021,Accessories,68.112
Technology,12/24/2021,Accessories,255.68
Technology,5/27/2022,Accessories,27.192
Technology,7/3/2022,Accessories,24
Technology,8/7/2022,Accessories,79.992
Technology,11/17/2022,Accessories,431.16
Technology,11/23/2022,Accessories,74.112
Technology,11/30/2022,Accessories,383.976
Technology,7/16/2021,Accessories,75.98
Technology,12/27/2020,Accessories,4.728
Technology,12/27/2020,Accessories,72.744
Technology,4/16/2021,Accessories,35.168
Technology,4/23/2022,Accessories,45.408
Technology,8/13/2022,Accessories,1.584
Technology,9/5/2022,Accessories,89.568
Technology,10/16/2022,Accessories,18.528
Technology,11/4/2022,Accessories,95.976
Technology,12/22/2022,Accessories,46.864
Technology,10/13/2019,Accessories,22.96
Technology,11/5/2019,Accessories,47.79
Technology,12/16/2019,Accessories,99.98
Technology,5/30/2020,Accessories,151.96
Technology,2/7/2021,Accessories,100
Technology,5/30/2021,Accessories,1979.7
Technology,5/30/2021,Accessories,111.98
Technology,9/12/2021,Accessories,20.7
Technology,11/5/2021,Accessories,89.97
Technology,3/26/2022,Accessories,53.25
Technology,5/26/2022,Accessories,23.08
Technology,6/13/2020,Copiers,899.97
Technology,11/3/2022,Copiers,959.984
Technology,3/31/2022,Copiers,2999.95
Technology,12/9/2022,Copiers,1399.98
Technology,1/4/2021,Copiers,959.968
Technology,9/11/2021,Copiers,1599.92
Technology,11/26/2021,Machines,3040
Technology,11/22/2020,Machines,32.985
Technology,6/9/2021,Machines,695.7
Technology,7/23/2021,Machines,265.475
Technology,12/25/2022,Machines,120
Technology,9/17/2021,Machines,396
Technology,8/24/2020,Machines,3080
Technology,12/24/2022,Machines,479.97
Technology,9/9/2019,Machines,1299.99
Technology,9/19/2019,Machines,2624.985
Technology,1/2/2022,Machines,695.7
Technology,11/4/2022,Machines,7999.98
Technology,6/16/2021,Machines,91.475
Technology,12/4/2022,Machines,649
Technology,9/8/2019,Machines,209.97
Technology,2/2/2021,Machines,8749.95
Technology,10/18/2019,Phones,1394.95
Technology,9/15/2020,Phones,59.97
Technology,5/29/2021,Phones,979.95
Technology,12/25/2022,Phones,90.48
Technology,11/25/2021,Phones,59.98
Technology,12/23/2022,Phones,494.97
Technology,3/31/2020,Phones,79.96
Technology,6/11/2020,Phones,249.584
Technology,6/12/2020,Phones,55.984
Technology,6/21/2020,Phones,107.976
Technology,10/23/2020,Phones,11.824
Technology,10/23/2020,Phones,55.944
Technology,11/12/2020,Phones,100.792
Technology,1/5/2021,Phones,59.184
Technology,3/8/2021,Phones,1363.96
Technology,5/5/2021,Phones,177.48
Technology,5/14/2021,Phones,43.6
Technology,7/8/2021,Phones,823.96
Technology,8/15/2021,Phones,705.544
Technology,9/10/2021,Phones,519.68
Technology,10/4/2021,Phones,52.68
Technology,10/25/2021,Phones,783.96
Technology,11/20/2021,Phones,244.768
Technology,11/27/2021,Phones,116.76
Technology,4/1/2022,Phones,23.976
Technology,4/7/2022,Phones,219.184
Technology,4/28/2022,Phones,751.984
Technology,6/3/2022,Phones,503.96
Technology,8/23/2022,Phones,4367.896
Technology,9/8/2022,Phones,158.376
Technology,9/24/2022,Phones,383.96
Technology,10/23/2022,Phones,863.88
Technology,11/3/2022,Phones,361.376
Technology,11/9/2022,Phones,499.168
Technology,11/30/2022,Phones,71.976
Technology,12/11/2022,Phones,73.568
Technology,4/20/2020,Phones,287.97
Technology,2/5/2021,Phones,104.85
Technology,2/5/2021,Phones,484.83
Technology,6/26/2021,Phones,135.95
Technology,1/26/2022,Phones,2939.93
Technology,5/18/2022,Phones,34.75
Technology,5/18/2022,Phones,55.98
Technology,5/19/2022,Phones,377.97
Technology,7/3/2022,Phones,287.97
Technology,9/18/2022,Phones,95.68
Technology,9/18/2022,Phones,411.98
Technology,9/24/2022,Phones,89.9
Technology,11/17/2022,Phones,206.1
Technology,11/21/2019,Phones,36.99
Technology,4/21/2020,Phones,469.95
Technology,7/27/2020,Phones,29.97
Technology,8/24/2020,Phones,587.97
Technology,10/13/2020,Phones,83.72
Technology,12/5/2021,Phones,699.98
Technology,3/31/2022,Phones,671.93
Technology,5/27/2022,Phones,539.97
Technology,6/16/2022,Phones,65.99
Technology,6/16/2022,Phones,191.98
Technology,11/19/2019,Phones,149.95
Technology,11/19/2019,Phones,503.96
Technology,2/17/2022,Phones,29.16
Technology,12/10/2022,Phones,38.97
Technology,11/1/2019,Phones,978.84
Technology,12/1/2019,Phones,95.968
Technology,7/2/2020,Phones,74.24
Technology,11/30/2020,Phones,177.48
Technology,12/3/2020,Phones,105.584
Technology,12/15/2020,Phones,246.168
Technology,12/21/2020,Phones,47.976
Technology,1/8/2021,Phones,108.784
Technology,2/8/2021,Phones,1127.976
Technology,4/17/2021,Phones,36.792
Technology,5/20/2021,Phones,1363.96
Technology,8/9/2021,Phones,44.784
Technology,11/30/2021,Phones,36.192
Technology,12/1/2021,Phones,863.928
Technology,12/8/2021,Phones,249.584
Technology,1/14/2022,Phones,7.92
Technology,5/6/2022,Phones,627.168
Technology,6/4/2022,Phones,71.984
Technology,7/29/2022,Phones,22
Technology,8/1/2022,Phones,271.96
Technology,8/20/2022,Phones,35.96
Technology,10/7/2022,Phones,222.384
Technology,10/20/2022,Phones,15.984
Technology,11/4/2022,Phones,1359.96
Technology,11/23/2022,Phones,27.992
Technology,9/21/2020,Phones,113.73
Technology,9/21/2020,Phones,629.95
Technology,11/24/2022,Phones,79.1
Technology,5/25/2020,Phones,467.04
Technology,9/5/2021,Phones,108.784
Technology,9/22/2021,Phones,63.936
Technology,10/24/2021,Phones,239.976
Technology,12/9/2021,Phones,40.68
Technology,1/14/2022,Phones,111.984
Technology,6/15/2022,Phones,239.976
Technology,6/15/2022,Phones,2239.936
Technology,11/4/2022,Phones,143.928
Technology,4/16/2020,Phones,569.64
Technology,6/18/2020,Phones,467.97
Technology,8/7/2020,Phones,494.97
Technology,9/27/2020,Phones,1871.88
Technology,11/8/2020,Phones,226.2
Technology,12/6/2020,Phones,173.94
Technology,4/4/2021,Phones,149.97
Technology,4/18/2021,Phones,29.56
Technology,11/1/2021,Phones,21.8
Technology,3/27/2022,Phones,206.1
Technology,6/20/2022,Phones,503.96
Technology,7/21/2022,Phones,271.96
Technology,10/2/2019,Accessories,7.16
Technology,11/30/2019,Accessories,102.24
Technology,12/20/2019,Accessories,71.976
Technology,8/17/2020,Accessories,30.08
Technology,8/17/2020,Accessories,252.8
Technology,9/24/2020,Accessories,23.2
Technology,11/21/2020,Accessories,23.344
Technology,5/14/2021,Accessories,185.528
Technology,11/12/2021,Accessories,31.984
Technology,12/25/2021,Accessories,45.12
Technology,12/25/2021,Accessories,100.8
Technology,1/23/2022,Accessories,95.984
Technology,2/20/2022,Accessories,31.992
Technology,5/28/2022,Accessories,271.968
Technology,6/8/2022,Accessories,89.544
Technology,9/19/2022,Accessories,89.584
Technology,11/10/2022,Accessories,239.952
Technology,11/12/2022,Accessories,62.352
Technology,11/12/2022,Accessories,41.6
Technology,9/8/2019,Accessories,49.98
Technology,10/5/2019,Accessories,99.98
Technology,10/6/2019,Accessories,9.09
Technology,10/16/2019,Accessories,179.97
Technology,10/31/2019,Accessories,251.91
Technology,11/10/2019,Accessories,10.99
Technology,11/15/2019,Accessories,772.47
Technology,11/17/2019,Accessories,99.98
Technology,11/21/2019,Accessories,94.99
Technology,11/23/2019,Accessories,29.99
Technology,11/28/2019,Accessories,139.93
Technology,12/16/2019,Accessories,395
Technology,12/24/2019,Accessories,62.85
Technology,3/23/2020,Accessories,239.97
Technology,3/28/2020,Accessories,166.24
Technology,3/29/2020,Accessories,53.25
Technology,4/13/2020,Accessories,199.96
Technology,4/17/2020,Accessories,323.37
Technology,5/3/2020,Accessories,339.96
Technology,6/4/2020,Accessories,119.98
Technology,6/4/2020,Accessories,989.97
Technology,7/18/2020,Accessories,519.96
Technology,7/30/2020,Accessories,209.93
Technology,8/31/2020,Accessories,36.51
Technology,9/3/2020,Accessories,17.9
Technology,9/3/2020,Accessories,129.45
Technology,9/6/2020,Accessories,46.32
Technology,10/19/2020,Accessories,270
Technology,10/20/2020,Accessories,239.97
Technology,10/23/2020,Accessories,148.32
